"Path","Name","ContentLength","WordCount"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\loose-envify.cmd","loose-envify.cmd","324","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\loose-envify.ps1","loose-envify.ps1","801","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\nanoid","nanoid","391","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\nanoid.cmd","nanoid.cmd","326","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\nanoid.ps1","nanoid.ps1","809","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\node-which","node-which","389","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\node-which.cmd","node-which.cmd","325","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\node-which.ps1","node-which.ps1","805","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\parser","parser","415","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\parser.cmd","parser.cmd","338","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\parser.ps1","parser.ps1","857","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\resolve","resolve","387","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\resolve.cmd","resolve.cmd","324","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\resolve.ps1","resolve.ps1","801","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\rimraf","rimraf","375","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\rimraf.cmd","rimraf.cmd","318","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\rimraf.ps1","rimraf.ps1","777","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\rollup","rollup","393","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\rollup.cmd","rollup.cmd","327","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\rollup.ps1","rollup.ps1","813","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\semver","semver","389","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\semver.cmd","semver.cmd","325","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\semver.ps1","semver.ps1","805","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\sucrase","sucrase","387","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\sucrase-node","sucrase-node","397","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\sucrase-node.cmd","sucrase-node.cmd","329","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\sucrase-node.ps1","sucrase-node.ps1","821","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\sucrase.cmd","sucrase.cmd","324","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\sucrase.ps1","sucrase.ps1","801","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\tailwind","tailwind","393","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\tailwind.cmd","tailwind.cmd","327","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\tailwind.ps1","tailwind.ps1","813","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\tailwindcss","tailwindcss","393","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\tailwindcss.cmd","tailwindcss.cmd","327","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\tailwindcss.ps1","tailwindcss.ps1","813","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\update-browserslist-db","update-browserslist-db","407","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\update-browserslist-db.cmd","update-browserslist-db.cmd","334","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\update-browserslist-db.ps1","update-browserslist-db.ps1","841","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\vite","vite","381","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\vite.cmd","vite.cmd","321","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.bin\vite.ps1","vite.ps1","789","90"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\_metadata.json","_metadata.json","1509","108"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\chunk-NTJKIE7D.js","chunk-NTJKIE7D.js","37262","3264"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\chunk-NTJKIE7D.js.map","chunk-NTJKIE7D.js.map","61909","5125"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\chunk-OOIH53S6.js","chunk-OOIH53S6.js","927979","71551"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\chunk-OOIH53S6.js.map","chunk-OOIH53S6.js.map","1492524","115234"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\chunk-WXTH2UMW.js","chunk-WXTH2UMW.js","79507","7116"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\chunk-WXTH2UMW.js.map","chunk-WXTH2UMW.js.map","125631","10481"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\framer-motion.js","framer-motion.js","417158","40590"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\framer-motion.js.map","framer-motion.js.map","1007504","74182"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\lenis_react.js","lenis_react.js","39755","4177"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\lenis_react.js.map","lenis_react.js.map","73304","5514"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\package.json","package.json","23","5"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react_jsx-dev-runtime.js","react_jsx-dev-runtime.js","36929","3230"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react_jsx-dev-runtime.js.map","react_jsx-dev-runtime.js.map","61082","5045"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react_jsx-runtime.js","react_jsx-runtime.js","175","14"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react_jsx-runtime.js.map","react_jsx-runtime.js.map","93","13"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react-dom_client.js","react-dom_client.js","986","94"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react-dom_client.js.map","react-dom_client.js.map","1212","77"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react-dom.js","react-dom.js","163","14"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react-dom.js.map","react-dom.js.map","93","13"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react.js","react.js","121","12"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\.vite\deps\react.js.map","react.js.map","93","13"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@alloc\quick-lru\index.d.ts","index.d.ts","3224","405"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@alloc\quick-lru\index.js","index.js","5347","672"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@alloc\quick-lru\license","license","1109","171"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@alloc\quick-lru\package.json","package.json","743","77"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@alloc\quick-lru\readme.md","readme.md","3644","429"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\code-frame\lib\index.js","index.js","7020","782"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\code-frame\lib\index.js.map","index.js.map","24580","1499"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\code-frame\LICENSE","LICENSE","1106","173"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\code-frame\package.json","package.json","907","71"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\code-frame\README.md","README.md","334","42"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\data\corejs2-built-ins.json","corejs2-built-ins.json","41002","4065"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\data\corejs3-shipped-proposals.json","corejs3-shipped-proposals.json","88","6"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\data\native-modules.json","native-modules.json","316","34"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\data\overlapping-plugins.json","overlapping-plugins.json","1198","45"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\data\plugin-bugfixes.json","plugin-bugfixes.json","4151","390"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\data\plugins.json","plugins.json","16954","1612"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\corejs2-built-ins.js","corejs2-built-ins.js","132","19"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\corejs3-shipped-proposals.js","corejs3-shipped-proposals.js","160","18"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\LICENSE","LICENSE","1106","173"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\native-modules.js","native-modules.js","136","19"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\overlapping-plugins.js","overlapping-plugins.js","141","19"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\package.json","package.json","1192","86"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\plugin-bugfixes.js","plugin-bugfixes.js","137","19"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\plugins.js","plugins.js","129","19"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\compat-data\README.md","README.md","307","36"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\configuration.js","configuration.js","10887","1229"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\configuration.js.map","configuration.js.map","22612","1287"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\import.cjs","import.cjs","121","14"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\import.cjs.map","import.cjs.map","519","35"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\index-browser.js","index-browser.js","1568","167"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\index-browser.js.map","index-browser.js.map","4607","266"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\index.js","index.js","1809","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\index.js.map","index.js.map","1209","77"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\module-types.js","module-types.js","7144","804"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\module-types.js.map","module-types.js.map","17470","973"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\package.js","package.js","1624","178"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\package.js.map","package.js.map","3757","197"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\plugins.js","plugins.js","7613","859"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\plugins.js.map","plugins.js.map","17357","983"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\types.js","types.js","58","8"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\types.js.map","types.js.map","1132","137"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\utils.js","utils.js","895","102"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\files\utils.js.map","utils.js.map","2088","99"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\helpers\config-api.js","config-api.js","2807","334"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\helpers\config-api.js.map","config-api.js.map","8765","635"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\helpers\deep-array.js","deep-array.js","497","58"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\helpers\deep-array.js.map","deep-array.js.map","1515","83"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\helpers\environment.js","environment.js","276","29"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\helpers\environment.js.map","environment.js.map","488","14"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\option-assertions.js","option-assertions.js","10009","1227"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\option-assertions.js.map","option-assertions.js.map","24874","1623"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\options.js","options.js","8017","686"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\options.js.map","options.js.map","26051","1557"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\plugins.js","plugins.js","2088","208"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\plugins.js.map","plugins.js.map","6415","406"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\removed.js","removed.js","2410","312"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\validation\removed.js.map","removed.js.map","3886","298"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\cache-contexts.js","cache-contexts.js","67","8"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\cache-contexts.js.map","cache-contexts.js.map","897","81"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\caching.js","caching.js","7290","819"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\caching.js.map","caching.js.map","20635","1380"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\config-chain.js","config-chain.js","18644","1693"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\config-chain.js.map","config-chain.js.map","47322","2242"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\config-descriptors.js","config-descriptors.js","6856","755"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\config-descriptors.js.map","config-descriptors.js.map","20122","1239"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\full.js","full.js","11245","1152"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\full.js.map","full.js.map","27988","1496"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\index.js","index.js","3339","265"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\index.js.map","index.js.map","8154","435"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\item.js","item.js","1836","176"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\item.js.map","item.js.map","6088","487"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\partial.js","partial.js","5400","576"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\partial.js.map","partial.js.map","12845","706"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\pattern-to-regex.js","pattern-to-regex.js","1186","138"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\pattern-to-regex.js.map","pattern-to-regex.js.map","3222","174"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\plugin.js","plugin.js","986","105"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\plugin.js.map","plugin.js.map","2263","89"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\printer.js","printer.js","2894","339"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\printer.js.map","printer.js.map","8061","451"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\resolve-targets-browser.js","resolve-targets-browser.js","1106","105"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\resolve-targets-browser.js.map","resolve-targets-browser.js.map","2420","110"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\resolve-targets.js","resolve-targets.js","1577","157"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\resolve-targets.js.map","resolve-targets.js.map","3458","179"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\util.js","util.js","927","115"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\config\util.js.map","util.js.map","2365","132"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\errors\config-error.js","config-error.js","476","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\errors\config-error.js.map","config-error.js.map","861","24"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\errors\rewrite-stack-trace.js","rewrite-stack-trace.js","3221","337"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\errors\rewrite-stack-trace.js.map","rewrite-stack-trace.js.map","10381","823"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\gensync-utils\async.js","async.js","2594","343"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\gensync-utils\async.js.map","async.js.map","7334","462"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\gensync-utils\fs.js","fs.js","591","78"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\gensync-utils\fs.js.map","fs.js.map","1049","27"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\@babel\core\lib\gensync-utils\functional.js","functional.js","1300","145"
